2013,Shenandoah,5084.0,3.0,0.0,1.0,0.0,2.0,81.0,7.0,65.0,9.0,0.0
2013,Sioux City,82676.0,324.0,3.0,46.0,40.0,235.0,3658.0,604.0,2814.0,240.0,7.0
2013,Spencer,11186.0,19.0,0.0,17.0,1.0,1.0,246.0,78.0,164.0,4.0,0.0
2013,Spirit Lake,4955.0,9.0,0.0,1.0,0.0,8.0,200.0,94.0,101.0,5.0,1.0
2013,State Center,1477.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,7.0,1.0,0.0
2013,Storm Lake,10812.0,54.0,0.0,3.0,0.0,51.0,265.0,46.0,208.0,11.0,11.0
2013,Story City,3424.0,2.0,0.0,0.0,0.0,2.0,32.0,13.0,19.0,0.0,0.0
2013,Toledo,2257.0,46.0,0.0,2.0,0.0,44.0,43.0,6.0,35.0,2.0,0.0
2013,Urbandale,41499.0,67.0,0.0,5.0,7.0,55.0,670.0,129.0,516.0,25.0,2.0
2013,Vinton,5187.0,4.0,0.0,0.0,0.0,4.0,75.0,24.0,48.0,3.0,1.0
2013,Walcott,1626.0,3.0,0.0,1.0,0.0,2.0,12.0,3.0,9.0,0.0,1.0
2013,Washington,7346.0,54.0,0.0,8.0,3.0,43.0,81.0,16.0,58.0,7.0,1.0
2013,Waukee,16633.0,10.0,0.0,1.0,0.0,9.0,134.0,36.0,97.0,1.0,1.0
2013,Waukon,3861.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,0.0,0.0
2013,Waverly,10089.0,54.0,0.0,5.0,1.0,48.0,117.0,26.0,83.0,8.0,0.0
2013,Webster City,7830.0,28.0,0.0,1.0,1.0,26.0,176.0,40.0,124.0,12.0,0.0
2013,West Burlington,3027.0,7.0,0.0,0.0,1.0,6.0,313.0,31.0,274.0,8.0,0.0
2013,West Des Moines,60068.0,90.0,1.0,16.0,12.0,61.0,1658.0,205.0,1377.0,76.0,3.0
2013,West Liberty,3729.0,7.0,0.0,0.0,0.0,7.0,36.0,14.0,21.0,1.0,1.0
2013,Williamsburg,3076.0,1.0,0.0,0.0,1.0,0.0,20.0,8.0,12.0,0.0,0.0
2013,Wilton,2810.0,3.0,0.0,1.0,0.0,2.0,19.0,8.0,10.0,1.0,0.0
2013,Windsor Heights,4880.0,10.0,0.0,2.0,1.0,7.0,192.0,33.0,153.0,6.0,1.0
2013,Winterset,5174.0,6.0,0.0,2.0,0.0,4.0,115.0,46.0,67.0,2.0,1.0
2014,Adel,4133.0,16.0,0.0,0.0,0.0,16.0,91.0,46.0,42.0,3.0,0.0
2014,Albia,3800.0,1.0,0.0,0.0,0.0,1.0,38.0,4.0,32.0,2.0,0.0
2014,Algona,5504.0,14.0,0.0,0.0,0.0,14.0,35.0,11.0,19.0,5.0,0.0
2014,Altoona,15924.0,19.0,0.0,2.0,3.0,14.0,476.0,60.0,403.0,13.0,1.0
2014,Ames,62514.0,75.0,0.0,23.0,15.0,37.0,1117.0,191.0,901.0,25.0,7.0
2014,Anamosa,5544.0,7.0,0.0,1.0,0.0,6.0,78.0,16.0,60.0,2.0,1.0
2014,Ankeny,53099.0,58.0,0.0,11.0,0.0,47.0,682.0,108.0,535.0,39.0,5.0
2014,Atlantic,6898.0,17.0,0.0,2.0,0.0,15.0,98.0,16.0,81.0,1.0,1.0
2014,Audubon,2049.0,2.0,0.0,0.0,0.0,2.0,32.0,14.0,17.0,1.0,0.0
2014,Bettendorf,35045.0,52.0,0.0,9.0,3.0,40.0,461.0,76.0,374.0,11.0,5.0
2014,Bloomfield,2644.0,6.0,0.0,0.0,0.0,6.0,10.0,5.0,5.0,0.0,0.0
2014,Boone,12627.0,63.0,0.0,11.0,1.0,51.0,240.0,92.0,139.0,9.0,0.0
2014,Buffalo,1294.0,8.0,0.0,0.0,0.0,8.0,11.0,3.0,7.0,1.0,0.0
2014,Burlington,25762.0,162.0,2.0,16.0,29.0,115.0,871.0,201.0,626.0,44.0,9.0
2014,Camanche,4385.0,5.0,0.0,0.0,0.0,5.0,49.0,10.0,37.0,2.0,1.0
2014,Carlisle,3970.0,21.0,0.0,3.0,0.0,18.0,50.0,22.0,23.0,5.0,0.0
2014,Carroll,9988.0,13.0,0.0,0.0,0.0,13.0,94.0,23.0,67.0,4.0,0.0
2014,Carter Lake,3737.0,31.0,0.0,3.0,3.0,25.0,146.0,24.0,102.0,20.0,0.0
2014,Cedar Falls,40883.0,50.0,1.0,12.0,7.0,30.0,786.0,115.0,646.0,25.0,1.0
2014,Cedar Rapids,128901.0,385.0,8.0,41.0,128.0,208.0,4953.0,933.0,3740.0,280.0,10.0
2014,Centerville,5429.0,16.0,0.0,3.0,0.0,13.0,225.0,69.0,145.0,11.0,4.0
2014,Chariton,4238.0,10.0,0.0,2.0,0.0,8.0,126.0,28.0,88.0,10.0,0.0
2014,Charles City,7495.0,19.0,0.0,5.0,0.0,14.0,114.0,13.0,98.0,3.0,0.0
2014,Cherokee,5163.0,15.0,0.0,1.0,0.0,14.0,61.0,14.0,44.0,3.0,0.0
2014,Clarinda,5505.0,19.0,0.0,2.0,0.0,17.0,157.0,34.0,116.0,7.0,0.0
2014,Clear Lake,7673.0,16.0,0.0,0.0,1.0,15.0,255.0,69.0,175.0,11.0,0.0
2014,Clinton,26375.0,165.0,0.0,17.0,22.0,126.0,1218.0,229.0,919.0,70.0,10.0
2014,Clive,16881.0,19.0,1.0,2.0,0.0,16.0,365.0,40.0,296.0,29.0,1.0
2014,Coralville,20392.0,21.0,0.0,6.0,9.0,6.0,563.0,46.0,502.0,15.0,3.0
2014,Council Bluffs,61864.0,338.0,1.0,47.0,72.0,218.0,4108.0,744.0,2906.0,458.0,27.0
2014,Cresco,3883.0,3.0,0.0,1.0,0.0,2.0,57.0,14.0,40.0,3.0,0.0
2014,Creston,7904.0,21.0,1.0,0.0,0.0,20.0,148.0,48.0,97.0,3.0,0.0
2014,Davenport,102715.0,636.0,2.0,100.0,166.0,368.0,4190.0,932.0,3008.0,250.0,19.0
2014,Decorah,8079.0,1.0,0.0,0.0,0.0,1.0,97.0,5.0,89.0,3.0,0.0
2014,Des Moines,208250.0,1250.0,9.0,87.0,267.0,887.0,8841.0,1888.0,6083.0,870.0,17.0
